Sleep Duration (hrs),Sleep Score
9.05,81.0
8.02,86.0
10.61,74.0
8.83,83.0
7.5,85.0
8.965333333333328,82.72622729459329
9.26,80.0
10.0,78.89340941889894
8.965333333333328,82.72622729459329
9.75,79.0
8.965333333333328,82.72622729459329
8.0,86.0
8.965333333333328,82.72622729459329
8.25,89.0
9.33,84.0
9.33,84.0
8.8,84.0
9.0,84.0
8.75,83.0
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
8.965333333333328,82.72622729459329
